48169,PriceUpdate,0,1,1704441213766346993,[1,{14,1110499,695,6146,111,2,}]
48294,PriceUpdate,0,1,1704441231516849121,[1,{14,1110499,695,6257,71,1,}]
48311,PriceUpdate,0,1,1704441231566851727,[1,{14,1110499,695,6285,119,1,}]
48326,PriceUpdate,0,1,1704441231816858329,[1,{14,1110499,695,6300,104,1,}]
49019,PriceUpdate,0,1,1704441270368019993,[1,{14,1110499,695,6291,9,2,}]
49067,PriceUpdate,0,1,1704441272518080693,[1,{14,1110499,695,6181,119,2,}]
49087,PriceUpdate,0,1,1704441276818196105,[1,{14,1110499,695,6181,104,2,}]
49118,PriceUpdate,0,1,1704441278618252846,[1,{14,1110499,695,6074,211,2,}]
49161,PriceUpdate,0,1,1704441281818353891,[1,{14,1110499,695,6074,202,2,}]
49187,PriceUpdate,0,1,1704441284268421865,[1,{14,1110499,695,6075,201,2,}]
49219,PriceUpdate,0,1,1704441287568540579,[1,{14,1110499,695,6076,200,2,}]
49254,PriceUpdate,0,1,1704441291318640153,[1,{14,1110499,695,6076,153,2,}]
49367,PriceUpdate,0,1,1704441300718919635,[1,{14,1110499,695,6086,143,2,}]
49380,PriceUpdate,0,1,1704441300868922965,[1,{14,1110499,695,6085,162,2,}]
49388,PriceUpdate,0,1,1704441301018927158,[1,{14,1110499,695,6085,164,2,}]
49421,PriceUpdate,0,1,1704441301818949671,[1,{14,1110499,695,6085,167,2,}]
49467,PriceUpdate,0,1,1704441304719117455,[1,{14,1110499,695,6085,112,2,}]
49486,PriceUpdate,0,1,1704441307719230955,[1,{14,1110499,695,6089,108,2,}]
49506,PriceUpdate,0,1,1704441309519307460,[1,{14,1110499,695,6098,99,2,}]
49580,PriceUpdate,0,1,1704441318669574880,[1,{14,1110499,695,6099,98,2,}]
49630,PriceUpdate,0,1,1704441323019698388,[1,{14,1110499,695,6099,205,2,}]
49720,PriceUpdate,0,1,1704441325019758610,[1,{14,1110499,694,6189,63,1,}]
49743,PriceUpdate,0,1,1704441326819809238,[1,{14,1110499,694,6200,52,1,}]
49789,PriceUpdate,0,1,1704441330369908567,[1,{14,1110499,695,5808,291,1,}]
49807,PriceUpdate,0,1,1704441330419909759,[1,{14,1110499,695,5793,265,1,}]
49815,PriceUpdate,0,1,1704441330469911027,[1,{14,1110499,693.5,6238,4,1,}]
49839,PriceUpdate,0,1,1704441332019956626,[1,{14,1110499,693.5,6238,5,1,}]
49855,PriceUpdate,0,1,1704441333019984258,[1,{14,1110499,693.5,6238,7,1,}]
49976,PriceUpdate,0,1,1704441338170118696,[1,{14,1110499,694,6125,89,1,}]
49999,PriceUpdate,0,1,1704441340020171335,[1,{14,1110499,694,6129,85,1,}]
50035,PriceUpdate,0,1,1704441342620242068,[1,{14,1110499,695,6061,189,2,}]
50062,PriceUpdate,0,1,1704441347120377621,[1,{14,1110499,695,6238,12,2,}]
50083,PriceUpdate,0,1,1704441347220380122,[1,{14,1110499,695,6250,169,1,}]
50168,PriceUpdate,0,1,1704441350970484071,[1,{14,1110499,695,6238,12,2,}]
50214,PriceUpdate,0,1,1704441356170630222,[1,{14,1110499,695,6061,189,2,}]
50277,PriceUpdate,0,1,1704441368070933975,[1,{14,1110499,695,6052,198,2,}]
50332,PriceUpdate,0,1,1704441373621081160,[1,{14,1110499,693.5,6236,11,2,}]
50352,PriceUpdate,0,1,1704441373671082547,[1,{14,1110499,693.5,6261,13,1,}]
50406,PriceUpdate,0,1,1704441379121221178,[1,{14,1110499,695,6090,217,2,}]
50412,PriceUpdate,0,1,1704441379671235581,[1,{14,1110499,695,6090,480,2,}]
50428,PriceUpdate,0,1,1704441381671289581,[1,{14,1110499,694.1,6128,18,1,}]
50510,PriceUpdate,0,1,1704441391771590400,[1,{14,1110499,694.1,6128,7,1,}]
